zip,type,primary_city,state,county,latitude,longitude,world_region,country,decommissioned,estimated_population
22311,STANDARD,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,13985
22312,STANDARD,Alexandria,VA,Fairfax County,38.82,-77.08,NA,US,0,24759
22313,PO BOX,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,478
22314,STANDARD,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,24141
22315,STANDARD,Alexandria,VA,Fairfax County,38.82,-77.08,NA,US,0,23414
22320,PO BOX,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,0
22321,UNIQUE,Alexandria,VA,Alexandria City,38.8,-77.05,NA,US,1,0
22331,STANDARD,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,0
22332,STANDARD,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,0
22333,UNIQUE,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,0
22334,UNIQUE,Alexandria,VA,Alexandria City,38.82,-77.08,NA,US,0,0
22336,UNIQUE,Alexandria,VA,Alexandria City,38.8,-77.04,NA,US,1,0
22350,UNIQUE,Alexandria,VA,,48.31,-2.12,NA,US,0,0
22401,STANDARD,Fredericksburg,VA,Fredericksburg City,38.29,-77.48,NA,US,0,15513
22402,PO BOX,Fredericksburg,VA,Fredericksburg City,38.29,-77.48,NA,US,0,504
22403,PO BOX,Fredericksburg,VA,Fredericksburg City,38.29,-77.48,NA,US,0,554
22404,PO BOX,Fredericksburg,VA,Fredericksburg City,38.29,-77.48,NA,US,0,941
22405,STANDARD,Fredericksburg,VA,Stafford County,38.29,-77.48,NA,US,0,24120
22406,STANDARD,Fredericksburg,VA,Stafford County,38.29,-77.48,NA,US,0,16592
22407,STANDARD,Fredericksburg,VA,Spotsylvania County,38.29,-77.48,NA,US,0,45643
22408,STANDARD,Fredericksburg,VA,Spotsylvania County,38.29,-77.48,NA,US,0,22335
22412,UNIQUE,Fredericksburg,VA,Fredericksburg City,38.29,-77.48,NA,US,0,0
22427,STANDARD,Bowling Green,VA,Caroline County,38.04,-77.35,NA,US,0,2786
22428,UNIQUE,Bowling Green,VA,Caroline County,38.04,-77.35,NA,US,0,0
22430,PO BOX,Brooke,VA,Stafford County,38.37,-77.34,NA,US,0,0
22432,STANDARD,Burgess,VA,Northumberland County,37.88,-76.34,NA,US,0,791
22433,STANDARD,Burr Hill,VA,Orange County,38.34,-77.86,NA,US,0,0
22435,STANDARD,Callao,VA,Northumberland County,37.96,-76.55,NA,US,0,2029
22436,STANDARD,Caret,VA,Essex County,37.98,-76.96,NA,US,0,679
22437,STANDARD,Center Cross,VA,Essex County,37.8,-76.77,NA,US,0,449
22438,STANDARD,Champlain,VA,Essex County,38.01,-76.99,NA,US,0,0
22442,PO BOX,Coles Point,VA,Westmoreland County,38.14,-76.63,NA,US,0,0
22443,STANDARD,Colonial Beach,VA,Westmoreland County,38.25,-76.97,NA,US,0,6288
22446,PO BOX,Corbin,VA,Caroline County,38.19,-77.38,NA,US,0,0
22448,STANDARD,Dahlgren,VA,King George County,38.33,-77.05,NA,US,0,1503
22451,PO BOX,Dogue,VA,King George County,38.23,-77.21,NA,US,0,0
22454,STANDARD,Dunnsville,VA,Essex County,37.85,-76.82,NA,US,0,1216
22456,PO BOX,Edwardsville,VA,Northumberland County,37.9,-76.36,NA,US,0,0
22460,STANDARD,Farnham,VA,Richmond County,37.88,-76.62,NA,US,0,1336
22463,PO BOX,Garrisonville,VA,Stafford County,38.48,-77.42,NA,US,0,0
22469,STANDARD,Hague,VA,Westmoreland County,38.07,-76.65,NA,US,0,1438
22471,PO BOX,Hartwood,VA,Stafford County,38.39,-77.61,NA,US,0,0
22472,PO BOX,Haynesville,VA,Richmond County,37.95,-76.66,NA,US,0,0
22473,STANDARD,Heathsville,VA,Northumberland County,37.91,-76.47,NA,US,0,3434
22476,STANDARD,Hustle,VA,Essex County,38.04,-77.06,NA,US,0,0
22480,STANDARD,Irvington,VA,Lancaster County,37.66,-76.42,NA,US,0,1045
22481,PO BOX,Jersey,VA,King George County,38.21,-77.13,NA,US,0,0
22482,STANDARD,Kilmarnock,VA,Northumberland County,37.71,-76.38,NA,US,0,2924
22485,STANDARD,King George,VA,King George County,38.26,-77.18,NA,US,0,17291
22488,STANDARD,Kinsale,VA,Westmoreland County,38.02,-76.57,NA,US,0,1227
22501,PO BOX,Ladysmith,VA,Caroline County,38.01,-77.51,NA,US,0,0
22503,STANDARD,Lancaster,VA,Lancaster County,37.76,-76.46,NA,US,0,2734
22504,STANDARD,Laneview,VA,Essex County,37.77,-76.73,NA,US,0,0
22507,PO BOX,Lively,VA,Lancaster County,37.77,-76.51,NA,US,0,0
22508,STANDARD,Locust Grove,VA,Orange County,38.33,-77.79,NA,US,0,10834
22509,STANDARD,Loretto,VA,Essex County,38.07,-77.05,NA,US,0,0
22511,STANDARD,Lottsburg,VA,Northumberland County,37.96,-76.51,NA,US,0,1211
22513,PO BOX,Merry Point,VA,Lancaster County,37.71,-76.5,NA,US,0,0
22514,STANDARD,Milford,VA,Caroline County,38.02,-77.36,NA,US,0,1905
22517,PO BOX,Mollusk,VA,Lancaster County,37.72,-76.53,NA,US,0,0
22520,STANDARD,Montross,VA,Westmoreland County,38.09,-76.82,NA,US,0,4385
22523,PO BOX,Morattico,VA,Lancaster County,37.8,-76.61,NA,US,0,0
22524,PO BOX,Mount Holly,VA,Westmoreland County,38.09,-76.71,NA,US,0,0
22526,PO BOX,Ninde,VA,King George County,38.27,-77.05,NA,US,0,0
22528,PO BOX,Nuttsville,VA,Lancaster County,37.79,-76.55,NA,US,0,0
22529,PO BOX,Oldhams,VA,Westmoreland County,38,-76.66,NA,US,0,0
22530,PO BOX,Ophelia,VA,Northumberland County,37.9,-76.28,NA,US,0,0
22534,STANDARD,Partlow,VA,Spotsylvania County,38.03,-77.63,NA,US,0,2369
22535,STANDARD,Port Royal,VA,Caroline County,38.16,-77.19,NA,US,0,533
22538,STANDARD,Rappahannock Academy,VA,Caroline County,38.15,-77.3,NA,US,0,0
22539,STANDARD,Reedville,VA,Northumberland County,37.86,-76.29,NA,US,0,1795
22542,STANDARD,Rhoadesville,VA,Orange County,38.28,-77.9,NA,US,0,1531
22544,PO BOX,Rollins Fork,VA,King George County,38.18,-77.06,NA,US,0,0
22545,PO BOX,Ruby,VA,Stafford County,38.5,-77.51,NA,US,0,0
22546,STANDARD,Ruther Glen,VA,Caroline County,38,-77.54,NA,US,0,12545
22547,PO BOX,Sealston,VA,King George County,38.27,-77.32,NA,US,0,0
22548,PO BOX,Sharps,VA,Richmond County,37.84,-76.7,NA,US,0,0
22551,STANDARD,Spotsylvania,VA,Spotsylvania County,38.17,-77.7,NA,US,0,13292
22552,PO BOX,Sparta,VA,Caroline County,37.99,-77.22,NA,US,0,0
22553,STANDARD,Spotsylvania,VA,Spotsylvania County,38.19,-77.68,NA,US,0,14260
22554,STANDARD,Stafford,VA,Stafford County,38.42,-77.4,NA,US,0,41183
22555,PO BOX,Stafford,VA,Stafford County,38.42,-77.4,NA,US,0,967
22556,STANDARD,Stafford,VA,Stafford County,38.42,-77.4,NA,US,0,20731
22558,PO BOX,Stratford,VA,Westmoreland County,38.12,-76.81,NA,US,0,0
22560,STANDARD,Tappahannock,VA,Essex County,37.92,-76.86,NA,US,0,5667
22565,PO BOX,Thornburg,VA,Spotsylvania County,38.13,-77.52,NA,US,0,538
22567,STANDARD,Unionville,VA,Orange County,38.25,-77.96,NA,US,0,2394
22570,PO BOX,Village,VA,Richmond County,37.94,-76.6,NA,US,0,0
22572,STANDARD,Warsaw,VA,Richmond County,37.96,-76.76,NA,US,0,4593
22576,STANDARD,Weems,VA,Lancaster County,37.65,-76.44,NA,US,0,1255
22577,PO BOX,Sandy Point,VA,Westmoreland County,38.06,-76.55,NA,US,0,0
22578,STANDARD,White Stone,VA,Lancaster County,37.64,-76.39,NA,US,0,2107
22579,PO BOX,Wicomico Church,VA,Northumberland County,37.81,-76.37,NA,US,0,507
22580,STANDARD,Woodford,VA,Caroline County,38.11,-77.4,NA,US,0,3710
22581,PO BOX,Zacata,VA,Westmoreland County,38.11,-76.8,NA,US,0,0
22601,STANDARD,Winchester,VA,Winchester City,39.17,-78.17,NA,US,0,20057
22602,STANDARD,Winchester,VA,Frederick County,39.17,-78.17,NA,US,0,23322
22603,STANDARD,Winchester,VA,Frederick County,39.17,-78.17,NA,US,0,11470
22604,PO BOX,Winchester,VA,Winchester City,39.17,-78.17,NA,US,0,1534
22610,STANDARD,Bentonville,VA,Warren County,38.83,-78.31,NA,US,0,1566
22611,STANDARD,Berryville,VA,Clarke County,39.14,-77.98,NA,US,0,7282
22620,STANDARD,Boyce,VA,Clarke County,39.09,-78.05,NA,US,0,1744
22622,PO BOX,Brucetown,VA,Frederick County,39.25,-78.05,NA,US,0,0
22623,PO BOX,Chester Gap,VA,Rappahannock County,38.85,-78.13,NA,US,0,0
22624,STANDARD,Clear Brook,VA,Frederick County,39.26,-78.1,NA,US,0,2287
22625,STANDARD,Cross Junction,VA,Frederick County,39.32,-78.29,NA,US,0,3013
22626,PO BOX,Fishers Hill,VA,Shenandoah County,38.97,-78.4,NA,US,0,0
22627,STANDARD,Flint Hill,VA,Rappahannock County,38.76,-78.1,NA,US,0,780
22630,STANDARD,Front Royal,VA,Warren County,38.92,-78.18,NA,US,0,24004
22637,STANDARD,Gore,VA,Frederick County,39.26,-78.33,NA,US,0,1784
22639,STANDARD,Hume,VA,Fauquier County,38.83,-77.99,NA,US,0,573
22640,STANDARD,Huntly,VA,Rappahannock County,38.8,-78.14,NA,US,0,0
22641,STANDARD,Strasburg,VA,Shenandoah County,38.98,-78.35,NA,US,0,0
22642,STANDARD,Linden,VA,Warren County,38.9,-78.07,NA,US,0,3722
22643,STANDARD,Markham,VA,Fauquier County,38.9,-78,NA,US,0,0
22644,STANDARD,Maurertown,VA,Shenandoah County,38.98,-78.51,NA,US,0,1767
22645,STANDARD,Middletown,VA,Frederick County,39.02,-78.27,NA,US,0,3154
22646,PO BOX,Millwood,VA,Clarke County,39.06,-78.03,NA,US,0,0
22649,STANDARD,Middletown,VA,Frederick County,39.02,-78.27,NA,US,0,0
22650,STANDARD,Rileyville,VA,Page County,38.76,-78.38,NA,US,0,802
22652,STANDARD,Fort Valley,VA,Shenandoah County,38.84,-78.42,NA,US,0,1138
22654,STANDARD,Star Tannery,VA,Frederick County,39.08,-78.45,NA,US,0,653
22655,STANDARD,Stephens City,VA,Frederick County,39.09,-78.22,NA,US,0,16259
22656,STANDARD,Stephenson,VA,Frederick County,39.2,-78.09,NA,US,0,2118
22657,STANDARD,Strasburg,VA,Shenandoah County,38.98,-78.35,NA,US,0,8855
22660,STANDARD,Toms Brook,VA,Shenandoah County,38.94,-78.43,NA,US,0,1488
22663,STANDARD,White Post,VA,Clarke County,39.05,-78.1,NA,US,0,1291
22664,STANDARD,Woodstock,VA,Shenandoah County,38.87,-78.51,NA,US,0,7068
22701,STANDARD,Culpeper,VA,Culpeper County,38.47,-78,NA,US,0,25160
22709,STANDARD,Aroda,VA,Madison County,38.32,-78.24,NA,US,0,728
22711,STANDARD,Banco,VA,Madison County,38.4,-78.33,NA,US,0,0
22712,STANDARD,Bealeton,VA,Fauquier County,38.57,-77.76,NA,US,0,7400
22713,STANDARD,Boston,VA,Culpeper County,38.54,-78.14,NA,US,0,1131
22714,STANDARD,Brandy Station,VA,Culpeper County,38.52,-77.89,NA,US,0,975
22715,STANDARD,Brightwood,VA,Madison County,38.41,-78.16,NA,US,0,948
22716,STANDARD,Castleton,VA,Rappahannock County,38.6,-78.1,NA,US,0,679
22718,STANDARD,Elkwood,VA,Culpeper County,38.51,-77.85,NA,US,0,561
22719,STANDARD,Etlan,VA,Madison County,38.52,-78.26,NA,US,0,0
22720,STANDARD,Goldvein,VA,Fauquier County,38.44,-77.65,NA,US,0,764
22721,STANDARD,Graves Mill,VA,Madison County,38.39,-78.28,NA,US,1,0
22722,STANDARD,Haywood,VA,Madison County,38.46,-78.17,NA,US,0,0
22723,STANDARD,Hood,VA,Madison County,38.35,-78.38,NA,US,0,0
22724,STANDARD,Jeffersonton,VA,Culpeper County,38.63,-77.91,NA,US,0,2034
22725,STANDARD,Leon,VA,Madison County,38.45,-78.15,NA,US,0,0
22726,STANDARD,Lignum,VA,Culpeper County,38.41,-77.82,NA,US,0,635
22727,STANDARD,Madison,VA,Madison County,38.37,-78.25,NA,US,0,4469
22728,STANDARD,Midland,VA,Fauquier County,38.59,-77.72,NA,US,0,2546
22729,STANDARD,Mitchells,VA,Culpeper County,38.37,-78,NA,US,0,0
22730,STANDARD,Oakpark,VA,Madison County,38.36,-78.16,NA,US,0,0
22731,STANDARD,Pratts,VA,Madison County,38.35,-78.27,NA,US,0,0
22732,STANDARD,Radiant,VA,Madison County,38.31,-78.17,NA,US,0,0
22733,STANDARD,Rapidan,VA,Culpeper County,38.31,-78.06,NA,US,0,1091
22734,STANDARD,Remington,VA,Fauquier County,38.53,-77.8,NA,US,0,2573
22735,STANDARD,Reva,VA,Culpeper County,38.49,-78.13,NA,US,0,1686
22736,STANDARD,Richardsville,VA,Culpeper County,38.4,-77.72,NA,US,0,0
22737,STANDARD,Rixeyville,VA,Culpeper County,38.58,-77.97,NA,US,0,2576
22738,STANDARD,Rochelle,VA,Madison County,38.29,-78.27,NA,US,0,839
22739,PO BOX,Somerville,VA,Fauquier County,38.52,-77.6,NA,US,0,0
22740,STANDARD,Sperryville,VA,Rappahannock County,38.67,-78.25,NA,US,0,1144
22741,STANDARD,Stevensburg,VA,Culpeper County,38.44,-77.9,NA,US,0,0
22742,STANDARD,Sumerduck,VA,Fauquier County,38.46,-77.72,NA,US,0,1481
22743,STANDARD,Syria,VA,Madison County,38.48,-78.32,NA,US,0,0
22746,STANDARD,Viewtown,VA,Rappahannock County,38.63,-78.03,NA,US,0,0
22747,STANDARD,Washington,VA,Rappahannock County,38.71,-78.15,NA,US,0,1089
22748,PO BOX,Wolftown,VA,Madison County,38.35,-78.34,NA,US,0,0
22749,STANDARD,Woodville,VA,Rappahannock County,38.6,-78.17,NA,US,0,0
22801,STANDARD,Harrisonburg,VA,Harrisonburg City,38.43,-78.87,NA,US,0,21001
22802,STANDARD,Harrisonburg,VA,Rockingham County,38.43,-78.87,NA,US,0,18590
22803,STANDARD,Harrisonburg,VA,Harrisonburg City,38.51,-78.94,NA,US,0,778
22807,UNIQUE,Harrisonburg,VA,Harrisonburg City,38.43,-78.87,NA,US,0,0
22810,STANDARD,Basye,VA,Shenandoah County,38.8,-78.78,NA,US,0,805
22811,STANDARD,Bergton,VA,Rockingham County,38.79,-78.96,NA,US,0,0
22812,STANDARD,Bridgewater,VA,Rockingham County,38.38,-78.96,NA,US,0,6902
22815,STANDARD,Broadway,VA,Rockingham County,38.6,-78.79,NA,US,0,7030
22820,STANDARD,Criders,VA,Rockingham County,38.75,-79,NA,US,0,0
22821,STANDARD,Dayton,VA,Rockingham County,38.47,-79.08,NA,US,0,4830
22824,STANDARD,Edinburg,VA,Shenandoah County,38.82,-78.56,NA,US,0,4975
22827,STANDARD,Elkton,VA,Rockingham County,38.41,-78.61,NA,US,0,8630
22830,STANDARD,Fulks Run,VA,Rockingham County,38.63,-78.98,NA,US,0,1427
22831,STANDARD,Hinton,VA,Rockingham County,38.48,-79,NA,US,0,709
22832,STANDARD,Keezletown,VA,Rockingham County,38.45,-78.76,NA,US,0,962
22833,PO BOX,Lacey Spring,VA,Rockingham County,38.54,-78.73,NA,US,0,0
22834,STANDARD,Linville,VA,Rockingham County,38.52,-78.83,NA,US,0,1107
22835,STANDARD,Luray,VA,Page County,38.66,-78.45,NA,US,0,9415
22840,STANDARD,Mc Gaheysville,VA,Rockingham County,38.36,-78.74,NA,US,0,3796
22841,STANDARD,Mount Crawford,VA,Rockingham County,38.35,-78.94,NA,US,0,2419
22842,STANDARD,Mount Jackson,VA,Shenandoah County,38.74,-78.63,NA,US,0,4050
22843,STANDARD,Mount Solon,VA,Augusta County,38.36,-79.16,NA,US,0,2013
22844,STANDARD,New Market,VA,Shenandoah County,38.64,-78.67,NA,US,0,3657
22845,STANDARD,Orkney Springs,VA,Shenandoah County,38.79,-78.82,NA,US,0,0
22846,STANDARD,Penn Laird,VA,Rockingham County,38.36,-78.79,NA,US,0,1569
22847,STANDARD,Quicksburg,VA,Shenandoah County,38.72,-78.71,NA,US,0,771
22848,PO BOX,Pleasant Valley,VA,Rockingham County,38.36,-78.87,NA,US,0,0
22849,STANDARD,Shenandoah,VA,Page County,38.48,-78.62,NA,US,0,4048
22850,STANDARD,Singers Glen,VA,Rockingham County,38.56,-78.9,NA,US,0,790
22851,STANDARD,Stanley,VA,Page County,38.57,-78.5,NA,US,0,4608
22853,STANDARD,Timberville,VA,Rockingham County,38.63,-78.77,NA,US,0,3772
22901,STANDARD,Charlottesville,VA,Albemarle County,38.03,-78.48,NA,US,0,26610
22902,STANDARD,Charlottesville,VA,Albemarle County,38.03,-78.48,NA,US,0,16159
22903,STANDARD,Charlottesville,VA,Albemarle County,38.03,-78.48,NA,US,0,22192
22904,STANDARD,Charlottesville,VA,Charlottesville City,38.03,-78.48,NA,US,0,0
22905,PO BOX,Charlottesville,VA,Charlottesville City,38.03,-78.48,NA,US,0,427
22906,PO BOX,Charlottesville,VA,Charlottesville City,38.03,-78.48,NA,US,0,872
22907,UNIQUE,Charlottesville,VA,Charlottesville City,38.03,-78.48,NA,US,0,0
22908,UNIQUE,Charlottesville,VA,Charlottesville City,38.03,-78.48,NA,US,0,0
22909,UNIQUE,Charlottesville,VA,Charlottesville City,38.03,-78.48,NA,US,0,0
22910,UNIQUE,Charlottesville,VA,Charlottesville City,38.03,-78.48,NA,US,0,0
22911,STANDARD,Charlottesville,VA,Albemarle County,38.03,-78.48,NA,US,0,13319
22920,STANDARD,Afton,VA,Nelson County,38.03,-78.83,NA,US,0,3352
22922,STANDARD,Arrington,VA,Nelson County,37.68,-78.9,NA,US,0,1431
22923,STANDARD,Barboursville,VA,Orange County,38.17,-78.28,NA,US,0,4284
22924,PO BOX,Batesville,VA,Albemarle County,38.01,-78.63,NA,US,0,0
22931,STANDARD,Covesville,VA,Albemarle County,37.89,-78.7,NA,US,0,0
22932,STANDARD,Crozet,VA,Albemarle County,38.06,-78.69,NA,US,0,5914
22935,STANDARD,Dyke,VA,Greene County,38.26,-78.57,NA,US,0,779
22936,STANDARD,Earlysville,VA,Albemarle County,38.15,-78.48,NA,US,0,4714
22937,STANDARD,Esmont,VA,Albemarle County,37.83,-78.6,NA,US,0,1030
22938,STANDARD,Faber,VA,Nelson County,37.85,-78.75,NA,US,0,1067
22939,STANDARD,Fishersville,VA,Augusta County,38.09,-78.96,NA,US,0,4474
22940,STANDARD,Free Union,VA,Albemarle County,38.15,-78.56,NA,US,0,1131
22942,STANDARD,Gordonsville,VA,Louisa County,38.13,-78.18,NA,US,0,6217
22943,STANDARD,Greenwood,VA,Albemarle County,38.05,-78.77,NA,US,0,544
22945,PO BOX,Ivy,VA,Albemarle County,38.05,-78.59,NA,US,0,0
22946,STANDARD,Keene,VA,Albemarle County,37.86,-78.55,NA,US,0,0
22947,STANDARD,Keswick,VA,Albemarle County,38.02,-78.35,NA,US,0,4203
22948,STANDARD,Locust Dale,VA,Madison County,38.33,-78.11,NA,US,0,0
22949,STANDARD,Lovingston,VA,Nelson County,37.77,-78.88,NA,US,0,1242
22952,STANDARD,Lyndhurst,VA,Augusta County,37.96,-78.96,NA,US,0,1834
22957,PO BOX,Montpelier Station,VA,Orange County,38.19,-78.11,NA,US,0,0
22958,STANDARD,Nellysford,VA,Nelson County,37.85,-78.88,NA,US,0,1698
22959,STANDARD,North Garden,VA,Albemarle County,37.94,-78.63,NA,US,0,1457
22960,STANDARD,Orange,VA,Orange County,38.24,-78.11,NA,US,0,7992
22963,STANDARD,Palmyra,VA,Fluvanna County,37.86,-78.26,NA,US,0,13052
22964,STANDARD,Piney River,VA,Nelson County,37.71,-79.02,NA,US,0,0
22965,PO BOX,Quinque,VA,Greene County,38.25,-78.38,NA,US,0,0
22967,STANDARD,Roseland,VA,Nelson County,37.74,-78.97,NA,US,0,1703
22968,STANDARD,Ruckersville,VA,Greene County,38.23,-78.37,NA,US,0,8084
22969,STANDARD,Schuyler,VA,Nelson County,37.79,-78.69,NA,US,0,1037
22971,STANDARD,Shipman,VA,Nelson County,37.72,-78.83,NA,US,0,1291
22972,STANDARD,Somerset,VA,Orange County,38.2,-78.23,NA,US,0,0
22973,STANDARD,Stanardsville,VA,Greene County,38.3,-78.43,NA,US,0,4838
22974,STANDARD,Troy,VA,Fluvanna County,37.94,-78.24,NA,US,0,3443
22976,STANDARD,Tyro,VA,Nelson County,37.82,-79,NA,US,0,0
22980,STANDARD,Waynesboro,VA,Waynesboro City,38.06,-78.9,NA,US,0,26271
22987,PO BOX,White Hall,VA,Albemarle County,38.11,-78.66,NA,US,0,0
22989,PO BOX,Woodberry Forest,VA,,38.21,-78.05,NA,US,0,0
23001,PO BOX,Achilles,VA,Gloucester County,37.28,-76.44,NA,US,0,0
23002,STANDARD,Amelia Court House,VA,Amelia County,37.34,-77.96,NA,US,0,8636
23003,PO BOX,Ark,VA,Gloucester County,37.43,-76.57,NA,US,0,683
23004,STANDARD,Arvonia,VA,Buckingham County,37.66,-78.41,NA,US,0,862
23005,STANDARD,Ashland,VA,Hanover County,37.76,-77.47,NA,US,0,12231
23009,STANDARD,Aylett,VA,King William County,37.77,-77.12,NA,US,0,5622
23011,STANDARD,Barhamsville,VA,New Kent County,37.45,-76.84,NA,US,0,944
23014,STANDARD,Beaumont,VA,Powhatan County,37.76,-78.02,NA,US,0,0
23015,STANDARD,Beaverdam,VA,Hanover County,37.94,-77.65,NA,US,0,3826
23018,PO BOX,Bena,VA,Gloucester County,37.27,-76.45,NA,US,0,0
23021,STANDARD,Bohannon,VA,Mathews County,37.39,-76.35,NA,US,0,0
23022,STANDARD,Bremo Bluff,VA,Fluvanna County,37.71,-78.29,NA,US,0,667
23023,STANDARD,Bruington,VA,King and Queen County,37.77,-76.93,NA,US,0,0
23024,STANDARD,Bumpass,VA,Louisa County,37.96,-77.73,NA,US,0,6528
23025,STANDARD,Cardinal,VA,Mathews County,37.42,-76.37,NA,US,0,0
23027,STANDARD,Cartersville,VA,Cumberland County,37.66,-78.1,NA,US,0,1070
23030,STANDARD,Charles City,VA,Charles City County,37.34,-77.07,NA,US,0,4060
23031,PO BOX,Christchurch,VA,Middlesex County,37.57,-76.6,NA,US,0,0
23032,STANDARD,Church View,VA,Middlesex County,37.67,-76.68,NA,US,0,0
23035,STANDARD,Cobbs Creek,VA,Mathews County,37.5,-76.39,NA,US,0,1072
23038,STANDARD,Columbia,VA,Cumberland County,37.75,-78.16,NA,US,0,1469
23039,STANDARD,Crozier,VA,Goochland County,37.63,-77.79,NA,US,0,947
23040,STANDARD,Cumberland,VA,Cumberland County,37.49,-78.24,NA,US,0,3645
23043,STANDARD,Deltaville,VA,Middlesex County,37.55,-76.32,NA,US,0,1456
23045,STANDARD,Diggs,VA,Mathews County,37.43,-76.28,NA,US,0,0
23047,STANDARD,Doswell,VA,Hanover County,37.86,-77.46,NA,US,0,1946
23050,STANDARD,Dutton,VA,Mathews County,37.49,-76.46,NA,US,0,640
23055,STANDARD,Fork Union,VA,Fluvanna County,37.76,-78.26,NA,US,0,905
23056,STANDARD,Foster,VA,Mathews County,37.45,-76.38,NA,US,0,0
23058,PO BOX,Glen Allen,VA,Henrico County,37.66,-77.48,NA,US,0,637
23059,STANDARD,Glen Allen,VA,Hanover County,37.66,-77.48,NA,US,0,25802
23060,STANDARD,Glen Allen,VA,Henrico County,37.66,-77.48,NA,US,0,28869
23061,STANDARD,Gloucester,VA,Gloucester County,37.43,-76.54,NA,US,0,16693
23062,STANDARD,Gloucester Point,VA,Gloucester County,37.26,-76.49,NA,US,0,2440
23063,STANDARD,Goochland,VA,Goochland County,37.68,-77.88,NA,US,0,4056
23064,PO BOX,Grimstead,VA,Mathews County,37.5,-76.3,NA,US,0,0
23065,STANDARD,Gum Spring,VA,Goochland County,37.77,-77.89,NA,US,0,1356
23066,PO BOX,Gwynn,VA,Mathews County,37.5,-76.28,NA,US,0,0
23067,PO BOX,Hadensville,VA,Goochland County,37.82,-77.99,NA,US,0,0
23068,STANDARD,Hallieford,VA,Mathews County,37.49,-76.37,NA,US,0,0
23069,STANDARD,Hanover,VA,Hanover County,37.76,-77.37,NA,US,0,2561
23070,STANDARD,Hardyville,VA,Middlesex County,37.55,-76.38,NA,US,0,0
23071,STANDARD,Hartfield,VA,Middlesex County,37.55,-76.44,NA,US,0,1354
23072,STANDARD,Hayes,VA,Gloucester County,37.37,-76.5,NA,US,0,8539
23075,STANDARD,Henrico,VA,Henrico County,37.55,-77.32,NA,US,0,7531
23076,STANDARD,Hudgins,VA,Mathews County,37.47,-76.32,NA,US,0,553
23079,STANDARD,Jamaica,VA,Middlesex County,37.71,-76.69,NA,US,0,0
23081,PO BOX,Jamestown,VA,James City County,37.22,-76.76,NA,US,0,0
23083,STANDARD,Jetersville,VA,Amelia County,37.29,-78.09,NA,US,0,1615
23084,STANDARD,Kents Store,VA,Fluvanna County,37.87,-78.12,NA,US,0,1416
23085,STANDARD,King And Queen Court House,VA,King and Queen County,37.72,-76.84,NA,US,0,0
23086,STANDARD,King William,VA,King William County,37.68,-77.01,NA,US,0,2605
23089,STANDARD,Lanexa,VA,New Kent County,37.42,-76.9,NA,US,0,4085
23090,PO BOX,Lightfoot,VA,James City,37.34,-76.75,NA,US,0,0
23091,STANDARD,Little Plymouth,VA,King and Queen County,37.62,-76.79,NA,US,0,0
23092,STANDARD,Locust Hill,VA,Middlesex County,37.59,-76.5,NA,US,0,438
23093,STANDARD,Louisa,VA,Louisa County,38.01,-77.99,NA,US,0,9999
23101,PO BOX,Macon,VA,Powhatan County,37.52,-77.96,NA,US,1,0
23102,STANDARD,Maidens,VA,Goochland County,37.66,-77.88,NA,US,0,2178
23103,STANDARD,Manakin Sabot,VA,Goochland County,37.64,-77.7,NA,US,0,4721
23105,PO BOX,Mannboro,VA,Amelia County,37.25,-77.82,NA,US,0,0
23106,STANDARD,Manquin,VA,King William County,37.7,-77.15,NA,US,0,887
23107,PO BOX,Maryus,VA,Gloucester County,37.27,-76.4,NA,US,0,0
23108,STANDARD,Mascot,VA,King and Queen County,37.62,-76.7,NA,US,0,0
23109,STANDARD,Mathews,VA,Mathews County,37.43,-76.32,NA,US,0,1931
23110,STANDARD,Mattaponi,VA,King and Queen County,37.53,-76.77,NA,US,0,547
23111,STANDARD,Mechanicsville,VA,Hanover County,37.62,-77.35,NA,US,0,31527
23112,STANDARD,Midlothian,VA,Chesterfield County,37.5,-77.63,NA,US,0,40263
23113,STANDARD,Midlothian,VA,Chesterfield County,37.5,-77.63,NA,US,0,22168
23114,STANDARD,Midlothian,VA,Chesterfield County,37.48,-77.65,NA,US,0,15899
23115,PO BOX,Millers Tavern,VA,Essex County,37.83,-76.93,NA,US,0,450
23116,STANDARD,Mechanicsville,VA,Hanover County,37.62,-77.35,NA,US,0,24985
23117,STANDARD,Mineral,VA,Louisa County,38,-77.9,NA,US,0,7507
23119,STANDARD,Moon,VA,Mathews County,37.44,-76.3,NA,US,0,0
23120,STANDARD,Moseley,VA,Chesterfield County,37.41,-77.77,NA,US,0,5279
23123,STANDARD,New Canton,VA,Buckingham County,37.7,-78.3,NA,US,0,1361
23124,STANDARD,New Kent,VA,New Kent County,37.51,-76.97,NA,US,0,2689
23125,STANDARD,New Point,VA,Mathews County,37.34,-76.28,NA,US,0,0
23126,STANDARD,Newtown,VA,King and Queen County,37.91,-77.12,NA,US,0,0
